SITE_NAME,BEGIN,END,PERIOD_DAYS,KWH_PERIOD,AV_KWH_DAY,PERIOD_EUR,BILLS
1945BB,01/02/2019,28/02/2019,27,872,32.2962962962963,"116,42",24
1945BB,01/03/2019,31/03/2019,30,1067,35.56666666666667,"140,34",24
1945BB,01/04/2019,30/04/2019,29,1037,35.758620689655174,"136,55",24
1945BB,01/05/2019,31/05/2019,30,623,20.766666666666666,"86,18",24
1945BB,01/06/2019,30/06/2019,29,564,19.448275862068964,"79,82",24
1945BB,01/07/2019,31/07/2019,30,570,19.0,"80,33",24
1945BB,01/08/2019,31/08/2019,30,586,19.533333333333335,"82,54",24
1945BB,01/09/2019,30/09/2019,29,536,18.482758620689655,"76,04",24
1945BB,01/10/2019,31/10/2019,30,547,18.233333333333334,"77,27",24
1945BB,01/11/2019,30/11/2019,29,546,18.82758620689655,"77,06",24
1945BB,01/12/2019,31/12/2019,30,563,18.766666666666666,"79,07",24
1945BB,01/01/2020,31/01/2020,30,567,18.9,"90,62",24
1945BB,01/02/2020,29/02/2020,28,531,18.964285714285715,"85,58",24
1945BB,01/03/2020,31/03/2020,30,814,27.133333333333333,"124,96",24
1945BB,01/04/2020,30/04/2020,29,1538,53.03448275862069,"224,11",24
1945BB,01/05/2020,31/05/2020,30,2066,68.86666666666666,"298,24",24
1945BB,01/06/2020,30/06/2020,29,2425,83.62068965517241,"348,95",24
1945BB,01/07/2020,31/07/2020,30,2571,85.7,"368,48",24
1945BB,01/08/2020,31/08/2020,30,2639,87.96666666666667,"377,34",24
1945BB,01/09/2020,30/09/2020,29,2504,86.34482758620689,"358,00",24
1945BB,01/10/2020,31/10/2020,30,2556,85.2,"364,35",24
1945BB,01/11/2020,30/11/2020,29,2421,83.48275862068965,"334,34",24
1948BB,01/01/2018,31/12/2018,364,11259,30.931318681318682,"1 675,67",24
1948BB,01/01/2019,31/01/2019,30,899,29.966666666666665,"133,20",24
1948BB,01/02/2019,28/02/2019,27,878,32.51851851851852,"116,80",24
1948BB,01/03/2019,31/03/2019,30,974,32.46666666666667,"128,35",24
1948BB,01/04/2019,30/04/2019,29,988,34.06896551724138,"130,47",24
1948BB,01/05/2019,31/05/2019,30,1007,33.56666666666667,"132,22",24
1948BB,01/06/2019,30/06/2019,29,1043,35.96551724137931,"137,81",24
1948BB,01/07/2019,31/07/2019,30,1040,34.666666666666664,"138,46",24
1948BB,01/08/2019,31/08/2019,30,1055,35.166666666666664,"139,18",24
1948BB,01/09/2019,30/09/2019,29,960,33.10344827586207,"127,23",24
1948BB,01/10/2019,31/10/2019,30,974,32.46666666666667,"128,55",24
1948BB,01/11/2019,30/11/2019,29,924,31.862068965517242,"122,26",24
1948BB,01/12/2019,31/12/2019,30,953,31.766666666666666,"125,70",24
1948BB,01/01/2020,31/01/2020,30,954,31.8,"143,92",24
1948BB,01/02/2020,29/02/2020,28,890,31.785714285714285,"135,13",24
1948BB,01/03/2020,31/03/2020,30,956,31.866666666666667,"144,38",24
1948BB,01/04/2020,30/04/2020,29,941,32.44827586206897,"142,26",24
1948BB,01/05/2020,31/05/2020,30,976,32.53333333333333,"146,99",24
1948BB,01/06/2020,30/06/2020,29,980,33.793103448275865,"147,97",24
1948BB,01/07/2020,31/07/2020,30,1027,34.233333333333334,"154,76",24
1948BB,01/08/2020,31/08/2020,30,1054,35.13333333333333,"158,69",24
1948BB,01/09/2020,30/09/2020,29,879,30.310344827586206,"133,47",24
1948BB,01/10/2020,31/10/2020,30,942,31.4,"141,87",24
1948BB,01/11/2020,30/11/2020,29,1424,49.10344827586207,"196,10",24
1259BR,01/01/2018,31/12/2018,364,18821,51.706043956043956,"2 284,61",3
1259BR,01/01/2019,22/01/2019,21,1280,60.95238095238095,"149,91",3
1259BR,23/01/2019,31/12/2019,342,19628,57.39181286549707,"2 309,56",3
1263BR,01/01/2018,31/12/2018,364,18110,49.752747252747255,"2 210,31",3
1263BR,01/01/2019,17/06/2019,167,7960,47.66467065868263,"962,73",3
1263BR,18/06/2019,31/12/2019,196,9835,50.17857142857143,"1 177,75",3
1267BR,01/01/2018,31/12/2018,364,22443,61.65659340659341,"2 663,22",3
1267BR,01/01/2019,20/08/2019,231,15311,66.28138528138528,"1 770,89",3
1267BR,21/08/2019,31/12/2019,132,9008,68.24242424242425,"1 038,10",3
1260BR,01/01/2018,31/12/2018,364,15724,43.1978021978022,"1 960,87",3
1260BR,01/01/2019,02/09/2019,244,17333,71.03688524590164,"1 989,22",3
1260BR,03/09/2019,31/12/2019,119,7994,67.17647058823529,"923,06",3
1037KO,01/01/2018,31/01/2018,30,857,28.566666666666666,"110,80",35
1037KO,01/02/2018,28/02/2018,27,775,28.703703703703702,"103,00",35
1037KO,01/03/2018,31/03/2018,30,860,28.666666666666668,"111,00",35
1037KO,01/04/2018,30/04/2018,29,855,29.482758620689655,"110,55",35
1037KO,01/05/2018,31/05/2018,30,895,29.833333333333332,"136,38",35
1037KO,01/06/2018,30/06/2018,29,877,30.24137931034483,"112,63",35
1037KO,01/07/2018,31/07/2018,30,920,30.666666666666668,"116,79",35
1037KO,01/08/2018,31/08/2018,30,938,31.266666666666666,"118,52",35
1037KO,01/09/2018,30/09/2018,29,866,29.862068965517242,"112,33",35
1037KO,01/10/2018,31/10/2018,30,878,29.266666666666666,"113,53",35
1037KO,01/11/2018,30/11/2018,29,1451,50.03448275862069,"168,44",35
1037KO,01/12/2018,31/12/2018,30,1756,58.53333333333333,"197,65",35
1037KO,01/01/2019,31/01/2019,30,1761,58.7,"220,33",35
1037KO,01/02/2019,28/02/2019,27,1594,59.03703703703704,"202,28",35
1037KO,01/03/2019,31/03/2019,30,1763,58.766666666666666,"223,55",35
1037KO,01/04/2019,30/04/2019,29,1718,59.241379310344826,"215,66",35
1037KO,01/05/2019,31/05/2019,30,1772,59.06666666666667,"221,45",35
1037KO,01/06/2019,30/06/2019,29,1780,61.37931034482759,"222,41",35
1037KO,01/07/2019,31/07/2019,30,1833,61.1,"228,08",35
1037KO,01/08/2019,31/08/2019,30,1832,61.06666666666667,"227,97",35
1037KO,01/09/2019,30/09/2019,29,1745,60.172413793103445,"218,59",35
1037KO,01/10/2019,31/10/2019,30,1789,59.63333333333333,"223,36",35
1037KO,01/11/2019,30/11/2019,29,1725,59.48275862068966,"216,39",35
1037KO,01/12/2019,31/12/2019,30,1787,59.56666666666667,"223,08",35
1037KO,01/01/2020,31/01/2020,30,1787,59.56666666666667,"217,49",35
1037KO,01/02/2020,29/02/2020,28,1671,59.67857142857143,"205,47",35
1037KO,01/03/2020,31/03/2020,30,1802,60.06666666666667,"219,06",35
1037KO,01/04/2020,30/04/2020,29,1753,60.44827586206897,"213,97",35
1037KO,01/05/2020,31/05/2020,30,1809,60.3,"219,77",35
1037KO,01/06/2020,30/06/2020,29,1765,60.86206896551724,"215,27",35
1037KO,01/07/2020,31/07/2020,30,1831,61.03333333333333,"222,15",35
1037KO,01/08/2020,31/08/2020,30,1844,61.46666666666667,"223,50",35
1037KO,01/09/2020,30/09/2020,29,1358,46.827586206896555,"172,88",35
1037KO,01/10/2020,31/10/2020,30,1364,45.46666666666667,"173,53",35
1037KO,01/11/2020,30/11/2020,29,1319,45.48275862068966,"137,37",35
1038KO,01/01/2018,31/01/2018,30,1151,38.36666666666667,"145,88",35
1038KO,01/02/2018,28/02/2018,27,1040,38.51851851851852,"132,50",35
1038KO,01/03/2018,31/03/2018,30,1153,38.43333333333333,"152,06",35
1038KO,01/04/2018,30/04/2018,29,1131,39.0,"143,47",35
1038KO,01/05/2018,31/05/2018,30,1186,39.53333333333333,"155,85",35
1038KO,01/06/2018,30/06/2018,29,1149,39.62068965517241,"145,64",35
1038KO,01/07/2018,31/07/2018,30,1189,39.63333333333333,"155,94",35
1038KO,01/08/2018,31/08/2018,30,1195,39.833333333333336,"151,26",35
1038KO,01/09/2018,30/09/2018,29,1133,39.06896551724138,"144,68",35
1038KO,01/10/2018,31/10/2018,30,1161,38.7,"148,08",35
1038KO,01/11/2018,30/11/2018,29,1118,38.55172413793103,"142,86",35
1038KO,01/12/2018,31/12/2018,30,1153,38.43333333333333,"147,11",35
1038KO,01/01/2019,31/01/2019,30,1153,38.43333333333333,"161,35",35
1038KO,01/02/2019,28/02/2019,27,1046,38.74074074074074,"147,05",35
1038KO,01/03/2019,31/03/2019,30,1158,38.6,"162,02",35
1038KO,01/04/2019,30/04/2019,29,1121,38.6551724137931,"157,07",35
1038KO,01/05/2019,31/05/2019,30,1165,38.833333333333336,"162,95",35
1038KO,01/06/2019,30/06/2019,29,1148,39.58620689655172,"160,68",35
1038KO,01/07/2019,31/07/2019,30,1330,44.333333333333336,"185,00",35
1038KO,01/08/2019,31/08/2019,30,1406,46.86666666666667,"195,15",35
1038KO,01/09/2019,30/09/2019,29,1334,46.0,"185,53",35
1038KO,01/10/2019,31/10/2019,30,1374,45.8,"190,88",35
1038KO,01/11/2019,30/11/2019,29,1317,45.41379310344828,"183,26",35
1038KO,01/12/2019,31/12/2019,30,1343,44.766666666666666,"186,73",35
1038KO,01/01/2020,31/01/2020,30,1343,44.766666666666666,"186,08",35
1038KO,01/02/2020,29/02/2020,28,1260,45.0,"175,09",35
1038KO,01/03/2020,31/03/2020,30,1353,45.1,"187,41",35
1038KO,01/04/2020,30/04/2020,29,1325,45.689655172413794,"183,70",35
1038KO,01/05/2020,31/05/2020,30,1371,45.7,"189,79",35
1038KO,01/06/2020,30/06/2020,29,1334,46.0,"184,89",35
1038KO,01/07/2020,31/07/2020,30,1383,46.1,"191,38",35
1038KO,01/08/2020,31/08/2020,30,1386,46.2,"191,78",35
1038KO,01/09/2020,30/09/2020,29,1342,46.275862068965516,"185,95",35
1038KO,01/10/2020,31/10/2020,30,1334,44.46666666666667,"184,89",35
1038KO,01/11/2020,30/11/2020,29,1276,44.0,"169,04",35
1036KO,01/01/2018,31/01/2018,30,1005,33.5,"130,66",35
1036KO,01/02/2018,28/02/2018,27,909,33.666666666666664,"121,57",35
1036KO,01/03/2018,31/03/2018,30,1009,33.63333333333333,"131,05",35
1036KO,01/04/2018,30/04/2018,29,997,34.37931034482759,"129,97",35
1036KO,01/05/2018,31/05/2018,30,1055,35.166666666666664,"135,40",35
1036KO,01/06/2018,30/06/2018,29,1033,35.62068965517241,"133,32",35
1036KO,01/07/2018,31/07/2018,30,1072,35.733333333333334,"137,15",35
1036KO,01/08/2018,31/08/2018,30,1083,36.1,"138,14",35
1036KO,01/09/2018,30/09/2018,29,1012,34.89655172413793,"132,22",35
1036KO,01/10/2018,31/10/2018,30,1048,34.93333333333333,"135,70",35
1036KO,01/11/2018,30/11/2018,29,1013,34.93103448275862,"132,31",35
1036KO,01/12/2018,31/12/2018,30,1039,34.63333333333333,"134,81",35
1036KO,01/01/2019,31/01/2019,30,1035,34.5,"147,79",35
1036KO,01/02/2019,28/02/2019,27,934,34.592592592592595,"136,89",35
1036KO,01/03/2019,31/03/2019,30,1037,34.56666666666667,"148,02",35
1036KO,01/04/2019,30/04/2019,29,1020,35.172413793103445,"146,22",35
1036KO,01/05/2019,31/05/2019,30,1069,35.63333333333333,"151,50",35
1036KO,01/06/2019,30/06/2019,29,1098,37.86206896551724,"154,65",35
1036KO,01/07/2019,31/07/2019,30,1123,37.43333333333333,"157,35",35
1036KO,01/08/2019,31/08/2019,30,1135,37.833333333333336,"158,59",35
1036KO,01/09/2019,30/09/2019,29,1081,37.275862068965516,"194,67",35
1036KO,01/10/2019,31/10/2019,30,1085,36.166666666666664,"153,19",35
1036KO,01/11/2019,30/11/2019,29,1028,35.44827586206897,"147,01",35
1036KO,01/12/2019,31/12/2019,30,1052,35.06666666666667,"149,71",35
1036KO,01/01/2020,31/01/2020,30,1043,34.766666666666666,"146,36",35
1036KO,01/02/2020,29/02/2020,28,948,33.857142857142854,"136,50",35
1036KO,01/03/2020,31/03/2020,30,1010,33.666666666666664,"142,89",35
1036KO,01/04/2020,30/04/2020,29,996,34.3448275862069,"141,48",35
1036KO,01/05/2020,31/05/2020,30,1571,52.36666666666667,"201,37",35
1036KO,01/06/2020,30/06/2020,29,1894,65.3103448275862,"234,94",35
1036KO,01/07/2020,31/07/2020,30,1967,65.56666666666666,"242,52",35
1036KO,01/08/2020,31/08/2020,30,1984,66.13333333333334,"244,36",35
1036KO,01/09/2020,30/09/2020,29,1934,66.6896551724138,"239,16",35
1036KO,01/10/2020,31/10/2020,30,2127,70.9,"259,19",35
1036KO,01/11/2020,30/11/2020,29,1954,67.37931034482759,"203,48",35
1946BB,01/01/2018,31/12/2018,364,26504,72.81318681318682,"3 612,85",2
1946BB,01/01/2019,31/12/2019,364,31724,87.15384615384616,"4 116,58",2
1950BB,01/01/2018,31/12/2018,364,18670,51.29120879120879,"2 620,03",2
1950BB,01/01/2019,31/12/2019,364,21671,59.535714285714285,"2 912,84",2
1028KO,01/01/2018,31/01/2018,30,2396,79.86666666666666,"262,82",35
1028KO,01/02/2018,28/02/2018,27,2326,86.14814814814815,"256,15",35
1028KO,01/03/2018,31/03/2018,30,2397,79.9,"262,92",35
1028KO,01/04/2018,30/04/2018,29,2189,75.48275862068965,"243,16",35
1028KO,01/05/2018,31/05/2018,30,2292,76.4,"252,94",35
1028KO,01/06/2018,30/06/2018,29,2241,77.27586206896552,"248,05",35
1028KO,01/07/2018,31/07/2018,30,2336,77.86666666666666,"280,74",35
1028KO,01/08/2018,31/08/2018,30,2345,78.16666666666667,"281,63",35
1028KO,01/09/2018,30/09/2018,29,2229,76.86206896551724,"248,87",35
1028KO,01/10/2018,31/10/2018,30,2270,75.66666666666667,"252,76",35
1028KO,01/11/2018,30/11/2018,29,2281,78.65517241379311,"253,81",35
1028KO,01/12/2018,31/12/2018,30,2631,87.7,"287,40",35
1028KO,01/01/2019,31/01/2019,30,2665,88.83333333333333,"324,01",35
1028KO,01/02/2019,28/02/2019,27,2201,81.51851851851852,"273,81",35
1028KO,01/03/2019,31/03/2019,30,2266,75.53333333333333,"280,90",35
1028KO,01/04/2019,30/04/2019,29,2193,75.62068965517241,"273,03",35
1028KO,01/05/2019,31/05/2019,30,2285,76.16666666666667,"282,92",35
1028KO,01/06/2019,30/06/2019,29,2303,79.41379310344827,"284,89",35
1028KO,01/07/2019,31/07/2019,30,2367,78.9,"291,80",35
1028KO,01/08/2019,31/08/2019,30,2386,79.53333333333333,"293,82",35
1028KO,01/09/2019,30/09/2019,29,2244,77.37931034482759,"294,95",35
1028KO,01/10/2019,31/10/2019,30,2302,76.73333333333333,"284,77",35
1028KO,01/11/2019,30/11/2019,29,2203,75.96551724137932,"274,04",35
1028KO,01/12/2019,31/12/2019,30,2479,82.63333333333334,"303,94",35
1028KO,01/01/2020,31/01/2020,30,2523,84.1,"300,40",35
1028KO,01/02/2020,29/02/2020,28,2209,78.89285714285714,"267,75",35
1028KO,01/03/2020,31/03/2020,30,2348,78.26666666666667,"282,26",35
1028KO,01/04/2020,30/04/2020,29,2308,79.58620689655173,"278,04",35
1028KO,01/05/2020,31/05/2020,30,2355,78.5,"282,91",35
1028KO,01/06/2020,30/06/2020,29,2346,80.89655172413794,"282,04",35
1028KO,01/07/2020,31/07/2020,30,2475,82.5,"295,47",35
1028KO,01/08/2020,31/08/2020,30,2513,83.76666666666667,"299,42",35
1028KO,01/09/2020,30/09/2020,29,2322,80.06896551724138,"299,99",35
1028KO,01/10/2020,31/10/2020,30,2446,81.53333333333333,"292,38",35
1028KO,01/11/2020,30/11/2020,29,2408,83.03448275862068,"250,69",35
1974BR,01/01/2018,31/01/2018,30,2072,69.06666666666666,"228,09",35
1974BR,01/02/2018,28/02/2018,27,1885,69.81481481481481,"208,23",35
1974BR,01/03/2018,31/03/2018,30,2082,69.4,"229,08",35
1974BR,01/04/2018,30/04/2018,29,2170,74.82758620689656,"237,66",35
1974BR,01/05/2018,31/05/2018,30,2330,77.66666666666667,"254,20",35
1974BR,01/06/2018,30/06/2018,29,2303,79.41379310344827,"251,20",35
1974BR,01/07/2018,31/07/2018,30,2410,80.33333333333333,"262,53",35
1974BR,01/08/2018,31/08/2018,30,2468,82.26666666666667,"268,47",35
1974BR,01/09/2018,30/09/2018,29,2223,76.65517241379311,"244,94",35
1974BR,01/10/2018,31/10/2018,30,2181,72.7,"240,92",35
1974BR,01/11/2018,30/11/2018,29,2029,69.96551724137932,"225,07",35
1974BR,01/12/2018,31/12/2018,30,2056,68.53333333333333,"228,14",35
1974BR,01/01/2019,31/01/2019,30,2058,68.6,"222,92",35
1974BR,01/02/2019,28/02/2019,27,1873,69.37037037037037,"203,62",35
1974BR,01/03/2019,31/03/2019,30,2118,70.6,"228,88",35
1974BR,01/04/2019,30/04/2019,29,2107,72.65517241379311,"227,45",35
1974BR,01/05/2019,31/05/2019,30,2174,72.46666666666667,"234,53",35
1974BR,01/06/2019,30/06/2019,29,2344,80.82758620689656,"251,22",35
1974BR,01/07/2019,31/07/2019,30,2422,80.73333333333333,"259,34",35
1974BR,01/08/2019,31/08/2019,30,2854,95.13333333333334,"303,78",35
1974BR,01/09/2019,30/09/2019,29,2618,90.27586206896552,"279,86",35
1974BR,01/10/2019,31/10/2019,30,2603,86.76666666666667,"278,70",35
1974BR,01/11/2019,30/11/2019,29,2449,84.44827586206897,"262,97",35
1974BR,01/12/2019,31/12/2019,30,2513,83.76666666666667,"269,64",35
1974BR,01/01/2020,31/01/2020,30,2509,83.63333333333334,"320,61",35
1974BR,01/02/2020,29/02/2020,28,2395,85.53571428571429,"306,35",35
1974BR,01/03/2020,31/03/2020,30,2626,87.53333333333333,"333,25",35
1974BR,01/04/2020,30/04/2020,29,2755,95.0,"348,55",35
1974BR,01/05/2020,31/05/2020,30,2878,95.93333333333334,"363,61",35
1974BR,01/06/2020,30/06/2020,29,2871,99.0,"362,40",35
1974BR,01/07/2020,31/07/2020,30,3094,103.13333333333334,"389,54",35
1974BR,01/08/2020,31/08/2020,30,3136,104.53333333333333,"394,66",35
1974BR,01/09/2020,30/09/2020,29,2920,100.6896551724138,"368,45",35
1974BR,01/10/2020,31/10/2020,30,2868,95.6,"362,60",35
1974BR,01/11/2020,30/11/2020,29,2710,93.44827586206897,"343,34",35
1270BR,01/01/2018,11/06/2018,161,4991,31.0,"662,12",4
1270BR,12/06/2018,11/10/2018,121,4056,33.52066115702479,"529,49",4
1270BR,12/10/2018,31/12/2018,80,3770,47.125,"466,11",4
1270BR,01/01/2019,31/12/2019,364,20474,56.247252747252745,"2 415,02",4
1271BR,01/01/2018,31/12/2018,364,21135,58.06318681318681,"2 526,53",3
1271BR,01/01/2019,03/11/2019,306,18371,60.0359477124183,"2 149,31",3
1271BR,04/11/2019,31/12/2019,57,3527,61.87719298245614,"411,61",3
1272BR,01/01/2018,31/12/2018,364,33796,92.84615384615384,"3 776,37",2
1272BR,01/01/2019,31/12/2019,364,38986,107.1043956043956,"4 244,41",2
1275BR,01/01/2018,31/01/2018,30,2468,82.26666666666667,"237,03",35
1275BR,01/02/2018,28/02/2018,27,2235,82.77777777777777,"216,78",35
1275BR,01/03/2018,31/03/2018,30,2472,82.4,"237,30",35
1275BR,01/04/2018,30/04/2018,29,2412,83.17241379310344,"232,05",35
1275BR,01/05/2018,31/05/2018,30,2511,83.7,"240,56",35
1275BR,01/06/2018,30/06/2018,29,2440,84.13793103448276,"234,34",35
1275BR,01/07/2018,31/07/2018,30,2537,84.56666666666666,"242,85",35
1275BR,01/08/2018,31/08/2018,30,2568,85.6,"245,44",35
1275BR,01/09/2018,30/09/2018,29,2429,83.75862068965517,"235,36",35
1275BR,01/10/2018,31/10/2018,30,2487,82.9,"240,44",35
1275BR,01/11/2018,30/11/2018,29,2787,96.10344827586206,"266,25",35
1275BR,01/12/2018,31/12/2018,30,3012,100.4,"285,75",35
1275BR,01/01/2019,31/01/2019,30,3019,100.63333333333334,"279,72",35
1275BR,01/02/2019,28/02/2019,27,2722,100.81481481481481,"254,44",35
1275BR,01/03/2019,31/03/2019,30,3007,100.23333333333333,"278,63",35
1275BR,01/04/2019,30/04/2019,29,2922,100.75862068965517,"271,39",35
1275BR,01/05/2019,31/05/2019,30,3028,100.93333333333334,"280,37",35
1275BR,01/06/2019,30/06/2019,29,3009,103.75862068965517,"278,65",35
1275BR,01/07/2019,31/07/2019,30,3092,103.06666666666666,"285,69",35
1275BR,01/08/2019,31/08/2019,30,3139,104.63333333333334,"289,60",35
1275BR,01/09/2019,30/09/2019,29,3028,104.41379310344827,"280,18",35
1275BR,01/10/2019,31/10/2019,30,3076,102.53333333333333,"284,27",35
1275BR,01/11/2019,30/11/2019,29,2703,93.20689655172414,"252,71",35
1275BR,01/12/2019,31/12/2019,30,2615,87.16666666666667,"245,33",35
1275BR,01/01/2020,31/01/2020,30,2608,86.93333333333334,"297,48",35
1275BR,01/02/2020,29/02/2020,28,2550,91.07142857142857,"291,27",35
1275BR,01/03/2020,31/03/2020,30,2696,89.86666666666666,"304,97",35
1275BR,01/04/2020,30/04/2020,29,2702,93.17241379310344,"305,52",35
1275BR,01/05/2020,31/05/2020,30,2776,92.53333333333333,"344,80",35
1275BR,01/06/2020,30/06/2020,29,2672,92.13793103448276,"302,38",35
1275BR,01/07/2020,31/07/2020,30,2824,94.13333333333334,"318,20",35
1275BR,01/08/2020,31/08/2020,30,2866,95.53333333333333,"322,50",35
1275BR,01/09/2020,30/09/2020,29,2751,94.86206896551724,"351,39",35
1275BR,01/10/2020,31/10/2020,30,2801,93.36666666666666,"316,27",35
1275BR,01/11/2020,30/11/2020,29,2686,92.62068965517241,"304,25",35
1262BR,01/01/2018,31/01/2018,30,1332,44.4,"159,48",35
1262BR,01/02/2018,28/02/2018,27,1356,50.22222222222222,"160,57",35
1262BR,01/03/2018,31/03/2018,30,1350,45.0,"161,13",35
1262BR,01/04/2018,30/04/2018,29,1155,39.827586206896555,"140,22",35
1262BR,01/05/2018,31/05/2018,30,1224,40.8,"147,57",35
1262BR,01/06/2018,30/06/2018,29,1181,40.724137931034484,"142,61",35
1262BR,01/07/2018,31/07/2018,30,1266,42.2,"151,68",35
1262BR,01/08/2018,31/08/2018,30,1285,42.833333333333336,"153,48",35
1262BR,01/09/2018,30/09/2018,29,1173,40.44827586206897,"142,99",35
1262BR,01/10/2018,31/10/2018,30,1174,39.13333333333333,"143,82",35
1262BR,01/11/2018,30/11/2018,29,1206,41.58620689655172,"146,82",35
1262BR,01/12/2018,31/12/2018,30,1382,46.06666666666667,"165,78",35
1262BR,01/01/2019,31/01/2019,30,1496,49.86666666666667,"173,58",35
1262BR,01/02/2019,28/02/2019,27,1195,44.25925925925926,"141,80",35
1262BR,01/03/2019,31/03/2019,30,1271,42.36666666666667,"150,81",35
1262BR,01/04/2019,30/04/2019,29,1141,39.3448275862069,"132,45",35
1262BR,01/05/2019,31/05/2019,30,1005,33.5,"112,49",35
1262BR,01/06/2019,30/06/2019,29,1237,42.6551724137931,"135,19",35
1262BR,01/07/2019,31/07/2019,30,1434,47.8,"154,64",35
1262BR,01/08/2019,31/08/2019,30,1441,48.03333333333333,"155,35",35
1262BR,01/09/2019,30/09/2019,29,1331,45.89655172413793,"144,15",35
1262BR,01/10/2019,31/10/2019,30,1362,45.4,"147,31",35
1262BR,01/11/2019,30/11/2019,29,1311,45.206896551724135,"142,11",35
1262BR,01/12/2019,31/12/2019,30,1365,45.5,"147,61",35
1262BR,01/01/2020,31/01/2020,30,1369,45.63333333333333,"176,04",35
1262BR,01/02/2020,29/02/2020,28,1283,45.82142857142857,"165,52",35
1262BR,01/03/2020,31/03/2020,30,1375,45.833333333333336,"175,92",35
1262BR,01/04/2020,30/04/2020,29,1343,46.310344827586206,"172,03",35
1262BR,01/05/2020,31/05/2020,30,1389,46.3,"177,63",35
1262BR,01/06/2020,30/06/2020,29,1368,47.172413793103445,"175,07",35
1262BR,01/07/2020,31/07/2020,30,1435,47.833333333333336,"183,23",35
1262BR,01/08/2020,31/08/2020,30,1449,48.3,"184,93",35
1262BR,01/09/2020,30/09/2020,29,1359,46.86206896551724,"173,98",35
1262BR,01/10/2020,31/10/2020,30,1380,46.0,"176,53",35
1262BR,01/11/2020,30/11/2020,29,1296,44.689655172413794,"166,31",35
1266BR,01/01/2018,31/12/2018,364,10014,27.51098901098901,"1 363,94",3
1266BR,01/01/2019,20/01/2019,19,485,25.526315789473685,"66,74",3
1266BR,21/01/2019,31/12/2019,344,18470,53.69186046511628,"2 192,62",3
1264BR,27/07/2012,09/01/2018,1992,444,0.22289156626506024,"65,09",18
1264BR,01/01/2019,31/03/2019,89,4032,45.30337078651685,"677,01",18
1264BR,01/04/2019,30/06/2019,90,4058,45.08888888888889,"461,88",18
1264BR,01/07/2019,30/09/2019,91,3967,43.59340659340659,"437,72",18
1264BR,01/10/2019,31/10/2019,30,1144,38.13333333333333,"138,09",18
1264BR,01/11/2019,30/11/2019,29,1174,40.48275862068966,"164,41",18
1264BR,01/12/2019,31/12/2019,30,1174,39.13333333333333,"164,41",18
1264BR,01/01/2020,31/01/2020,30,1170,39.0,"162,36",18
1264BR,01/02/2020,29/02/2020,28,1102,39.357142857142854,"153,88",18
1264BR,01/03/2020,31/03/2020,30,1162,38.733333333333334,"161,36",18
1264BR,01/04/2020,30/04/2020,29,1026,35.37931034482759,"144,41",18
1264BR,01/05/2020,31/05/2020,30,1050,35.0,"147,40",18
1264BR,01/06/2020,30/06/2020,29,1738,59.93103448275862,"233,16",18
1264BR,01/07/2020,31/07/2020,30,1849,61.63333333333333,"246,99",18
1264BR,01/08/2020,31/08/2020,30,1854,61.8,"247,62",18
1264BR,01/09/2020,30/09/2020,29,1771,61.06896551724138,"237,27",18
1264BR,01/10/2020,31/10/2020,30,1800,60.0,"240,82",18
1264BR,01/11/2020,30/11/2020,29,1711,59.0,"229,79",18
1944BB,01/01/2018,31/12/2018,364,12835,35.260989010989015,"1 893,76",2
1944BB,01/01/2019,31/12/2019,364,12692,34.86813186813187,"1 841,75",2
1941BB,01/01/2018,31/01/2018,30,1870,62.333333333333336,"217,14",34
1941BB,01/02/2018,28/02/2018,27,1873,69.37037037037037,"215,86",34
1941BB,01/03/2018,31/03/2018,30,1931,64.36666666666666,"220,91",34
1941BB,01/04/2018,30/04/2018,29,2265,78.10344827586206,"268,86",34
1941BB,01/05/2018,31/05/2018,30,2820,94.0,"336,43",34
1941BB,01/06/2018,30/06/2018,29,1074,37.03448275862069,"129,09",34
1941BB,01/07/2018,31/07/2018,30,2155,71.83333333333333,"259,03",34
1941BB,01/08/2018,31/08/2018,30,2096,69.86666666666666,"253,41",34
1941BB,01/09/2018,30/09/2018,29,2104,72.55172413793103,"262,58",34
1941BB,01/10/2018,31/10/2018,30,1881,62.7,"223,97",34
1941BB,01/11/2018,30/11/2018,29,2297,79.20689655172414,"271,05",34
1941BB,01/12/2018,31/12/2018,30,3181,106.03333333333333,"375,36",34
1941BB,01/01/2019,31/01/2019,30,2084,69.46666666666667,"280,51",34
1941BB,01/02/2019,28/02/2019,27,2592,96.0,"351,48",34
1941BB,01/03/2019,31/03/2019,30,2358,78.6,"316,68",34
1941BB,01/04/2019,30/04/2019,29,2615,90.17241379310344,"359,04",34
1941BB,01/05/2019,31/05/2019,30,3323,110.76666666666667,"456,25",34
1941BB,01/06/2019,30/06/2019,29,1838,63.37931034482759,"260,63",34
1941BB,01/07/2019,31/07/2019,30,2582,86.06666666666666,"366,13",34
1941BB,01/08/2019,31/08/2019,30,2708,90.26666666666667,"383,99",34
1941BB,01/09/2019,30/09/2019,29,1917,66.10344827586206,"271,83",34
1941BB,01/10/2019,31/10/2019,30,2995,99.83333333333333,"408,22",34
1941BB,01/11/2019,30/11/2019,29,2658,91.65517241379311,"360,16",34
1941BB,01/12/2019,31/12/2019,30,2646,88.2,"358,53",34
1941BB,01/01/2020,31/01/2020,30,2581,86.03333333333333,"329,34",34
